Provider_ID,Measure,Rate
440049,"Foreign Object Retained After Surgery",0.048
440049,"Air Embolism",0
440049,"Blood Incompatibility",0
440049,"Falls and Trauma",0.29
440050,"Foreign Object Retained After Surgery",0
440050,"Air Embolism",0
440050,"Blood Incompatibility",0
440050,"Falls and Trauma",0.893
440053,"Foreign Object Retained After Surgery",0
440053,"Air Embolism",0
440053,"Blood Incompatibility",0
440053,"Falls and Trauma",0.65
440056,"Foreign Object Retained After Surgery",0.912
440056,"Air Embolism",0
440056,"Blood Incompatibility",0
440056,"Falls and Trauma",0.912
440057,"Foreign Object Retained After Surgery",0
440057,"Air Embolism",0
440057,"Blood Incompatibility",0
440057,"Falls and Trauma",0
440058,"Foreign Object Retained After Surgery",0
440058,"Air Embolism",0
440058,"Blood Incompatibility",0
440058,"Falls and Trauma",0
440059,"Foreign Object Retained After Surgery",0.12
440059,"Air Embolism",0
440059,"Blood Incompatibility",0
440059,"Falls and Trauma",0.241
440060,"Foreign Object Retained After Surgery",0
440060,"Air Embolism",0
440060,"Blood Incompatibility",0
440060,"Falls and Trauma",0
440061,"Foreign Object Retained After Surgery",0
440061,"Air Embolism",0
440061,"Blood Incompatibility",0
440061,"Falls and Trauma",0
440063,"Foreign Object Retained After Surgery",0
440063,"Air Embolism",0
440063,"Blood Incompatibility",0
440063,"Falls and Trauma",0.444
440065,"Foreign Object Retained After Surgery",0
440065,"Air Embolism",0
440065,"Blood Incompatibility",0
440065,"Falls and Trauma",0
440068,"Foreign Object Retained After Surgery",0
440068,"Air Embolism",0
440068,"Blood Incompatibility",0
440068,"Falls and Trauma",0
440072,"Foreign Object Retained After Surgery",0
440072,"Air Embolism",0
440072,"Blood Incompatibility",0
440072,"Falls and Trauma",0.611
440073,"Foreign Object Retained After Surgery",0
440073,"Air Embolism",0
440073,"Blood Incompatibility",0
440073,"Falls and Trauma",0.304
440081,"Foreign Object Retained After Surgery",0
440081,"Air Embolism",0
440081,"Blood Incompatibility",0
440081,"Falls and Trauma",0.666
440082,"Foreign Object Retained After Surgery",0
440082,"Air Embolism",0
440082,"Blood Incompatibility",0
440082,"Falls and Trauma",0.291
440084,"Foreign Object Retained After Surgery",0
440084,"Air Embolism",0
440084,"Blood Incompatibility",0
440084,"Falls and Trauma",0
440091,"Foreign Object Retained After Surgery",0.143
440091,"Air Embolism",0
440091,"Blood Incompatibility",0
440091,"Falls and Trauma",0.072
440102,"Foreign Object Retained After Surgery",0
440102,"Air Embolism",0
440102,"Blood Incompatibility",0
440102,"Falls and Trauma",0
440104,"Foreign Object Retained After Surgery",0.108
440104,"Air Embolism",0
440104,"Blood Incompatibility",0
440104,"Falls and Trauma",1.077
440109,"Foreign Object Retained After Surgery",0
440109,"Air Embolism",0
440109,"Blood Incompatibility",0
440109,"Falls and Trauma",0
440110,"Foreign Object Retained After Surgery",0
440110,"Air Embolism",0
440110,"Blood Incompatibility",0
440110,"Falls and Trauma",0
440111,"Foreign Object Retained After Surgery",0
440111,"Air Embolism",0
440111,"Blood Incompatibility",0
440111,"Falls and Trauma",0
440120,"Foreign Object Retained After Surgery",0
440120,"Air Embolism",0
440120,"Blood Incompatibility",0
440120,"Falls and Trauma",0.61
440125,"Foreign Object Retained After Surgery",0.165
440125,"Air Embolism",0
440125,"Blood Incompatibility",0
440125,"Falls and Trauma",0
440130,"Foreign Object Retained After Surgery",0
440130,"Air Embolism",0
440130,"Blood Incompatibility",0
440130,"Falls and Trauma",0
440131,"Foreign Object Retained After Surgery",0
440131,"Air Embolism",0
440131,"Blood Incompatibility",0
440131,"Falls and Trauma",0
440132,"Foreign Object Retained After Surgery",0
440132,"Air Embolism",0
440132,"Blood Incompatibility",0
440132,"Falls and Trauma",0
440137,"Foreign Object Retained After Surgery",0
440137,"Air Embolism",0
440137,"Blood Incompatibility",0
440137,"Falls and Trauma",0
440144,"Foreign Object Retained After Surgery",0
440144,"Air Embolism",0
440144,"Blood Incompatibility",0
440144,"Falls and Trauma",0.768
440148,"Foreign Object Retained After Surgery",0
440148,"Air Embolism",0
440148,"Blood Incompatibility",0
440148,"Falls and Trauma",0
440150,"Foreign Object Retained After Surgery",0
440150,"Air Embolism",0
440150,"Blood Incompatibility",0
440150,"Falls and Trauma",0.75
440151,"Foreign Object Retained After Surgery",0
440151,"Air Embolism",0
440151,"Blood Incompatibility",0
440151,"Falls and Trauma",0.864
440152,"Foreign Object Retained After Surgery",0
440152,"Air Embolism",0
440152,"Blood Incompatibility",0
440152,"Falls and Trauma",0.518
440153,"Foreign Object Retained After Surgery",0
440153,"Air Embolism",0
440153,"Blood Incompatibility",0
440153,"Falls and Trauma",1.377
440156,"Foreign Object Retained After Surgery",0
440156,"Air Embolism",0
440156,"Blood Incompatibility",0
440156,"Falls and Trauma",0.144
440161,"Foreign Object Retained After Surgery",0.098
440161,"Air Embolism",0
440161,"Blood Incompatibility",0
440161,"Falls and Trauma",0.196
440173,"Foreign Object Retained After Surgery",0.111
440173,"Air Embolism",0
440173,"Blood Incompatibility",0
440173,"Falls and Trauma",0.332
440175,"Foreign Object Retained After Surgery",0
440175,"Air Embolism",0
440175,"Blood Incompatibility",0
440175,"Falls and Trauma",0
440176,"Foreign Object Retained After Surgery",0
440176,"Air Embolism",0
440176,"Blood Incompatibility",0
440176,"Falls and Trauma",0
440183,"Foreign Object Retained After Surgery",0.247
440183,"Air Embolism",0
440183,"Blood Incompatibility",0
440183,"Falls and Trauma",0.247
440184,"Foreign Object Retained After Surgery",0
440184,"Air Embolism",0
440184,"Blood Incompatibility",0
440184,"Falls and Trauma",0
440185,"Foreign Object Retained After Surgery",0
440185,"Air Embolism",0
440185,"Blood Incompatibility",0
440185,"Falls and Trauma",0.529
440187,"Foreign Object Retained After Surgery",0
440187,"Air Embolism",0
440187,"Blood Incompatibility",0
440187,"Falls and Trauma",0
440192,"Foreign Object Retained After Surgery",0
440192,"Air Embolism",0
440192,"Blood Incompatibility",0
440192,"Falls and Trauma",0
440193,"Foreign Object Retained After Surgery",0
440193,"Air Embolism",0
440193,"Blood Incompatibility",0
440193,"Falls and Trauma",0.621
440194,"Foreign Object Retained After Surgery",0
440194,"Air Embolism",0
440194,"Blood Incompatibility",0
440194,"Falls and Trauma",0.284
440197,"Foreign Object Retained After Surgery",0
440197,"Air Embolism",0
440197,"Blood Incompatibility",0
440197,"Falls and Trauma",0.56
440200,"Foreign Object Retained After Surgery",0
440200,"Air Embolism",0
440200,"Blood Incompatibility",0
440200,"Falls and Trauma",6.211
440218,"Foreign Object Retained After Surgery",0
440218,"Air Embolism",0
440218,"Blood Incompatibility",0
440218,"Falls and Trauma",0
440227,"Foreign Object Retained After Surgery",0
440227,"Air Embolism",0
440227,"Blood Incompatibility",0
440227,"Falls and Trauma",0
440228,"Foreign Object Retained After Surgery",0
440228,"Air Embolism",0
440228,"Blood Incompatibility",0
440228,"Falls and Trauma",0.242
440238,"Foreign Object Retained After Surgery",0
440238,"Air Embolism",0
440238,"Blood Incompatibility",0
440238,"Falls and Trauma",0
450002,"Foreign Object Retained After Surgery",0
450002,"Air Embolism",0
450002,"Blood Incompatibility",0
450002,"Falls and Trauma",0
450007,"Foreign Object Retained After Surgery",0
450007,"Air Embolism",0
450007,"Blood Incompatibility",0
450007,"Falls and Trauma",0.589
450010,"Foreign Object Retained After Surgery",0.088
450010,"Air Embolism",0
450010,"Blood Incompatibility",0
450010,"Falls and Trauma",0.265
450011,"Foreign Object Retained After Surgery",0
450011,"Air Embolism",0
450011,"Blood Incompatibility",0
450011,"Falls and Trauma",0.125
450015,"Foreign Object Retained After Surgery",0.252
450015,"Air Embolism",0
450015,"Blood Incompatibility",0
450015,"Falls and Trauma",0.252
450018,"Foreign Object Retained After Surgery",0
450018,"Air Embolism",0
450018,"Blood Incompatibility",0
450018,"Falls and Trauma",0.299
450021,"Foreign Object Retained After Surgery",0
450021,"Air Embolism",0
450021,"Blood Incompatibility",0
450021,"Falls and Trauma",0.554
450023,"Foreign Object Retained After Surgery",0
450023,"Air Embolism",0
450023,"Blood Incompatibility",0
450023,"Falls and Trauma",0.536
450024,"Foreign Object Retained After Surgery",0
450024,"Air Embolism",0
450024,"Blood Incompatibility",0
450024,"Falls and Trauma",1.053
450028,"Foreign Object Retained After Surgery",0
450028,"Air Embolism",0
450028,"Blood Incompatibility",0
450028,"Falls and Trauma",0
450029,"Foreign Object Retained After Surgery",0
450029,"Air Embolism",0
450029,"Blood Incompatibility",0
450029,"Falls and Trauma",0
450032,"Foreign Object Retained After Surgery",0
450032,"Air Embolism",0
450032,"Blood Incompatibility",0
450032,"Falls and Trauma",0.671
450033,"Foreign Object Retained After Surgery",0
450033,"Air Embolism",0
450033,"Blood Incompatibility",0
450033,"Falls and Trauma",0
450034,"Foreign Object Retained After Surgery",0
450034,"Air Embolism",0
450034,"Blood Incompatibility",0
450034,"Falls and Trauma",0
450035,"Foreign Object Retained After Surgery",0
450035,"Air Embolism",0
450035,"Blood Incompatibility",0
450035,"Falls and Trauma",0
450039,"Foreign Object Retained After Surgery",0
450039,"Air Embolism",0
450039,"Blood Incompatibility",0
450039,"Falls and Trauma",0.287
450040,"Foreign Object Retained After Surgery",0
450040,"Air Embolism",0
450040,"Blood Incompatibility",0
450040,"Falls and Trauma",0.207
450042,"Foreign Object Retained After Surgery",0
450042,"Air Embolism",0
450042,"Blood Incompatibility",0
450042,"Falls and Trauma",0.168
450044,"Foreign Object Retained After Surgery",0
450044,"Air Embolism",0
450044,"Blood Incompatibility",0
450044,"Falls and Trauma",0.534
450046,"Foreign Object Retained After Surgery",0
450046,"Air Embolism",0
450046,"Blood Incompatibility",0
450046,"Falls and Trauma",0.272
450051,"Foreign Object Retained After Surgery",0
450051,"Air Embolism",0
450051,"Blood Incompatibility",0
450051,"Falls and Trauma",0.474
450054,"Foreign Object Retained After Surgery",0.082
450054,"Air Embolism",0
450054,"Blood Incompatibility",0
450054,"Falls and Trauma",0.165
450055,"Foreign Object Retained After Surgery",0
450055,"Air Embolism",0
450055,"Blood Incompatibility",0
450055,"Falls and Trauma",0
450056,"Foreign Object Retained After Surgery",0
450056,"Air Embolism",0
450056,"Blood Incompatibility",0
450056,"Falls and Trauma",0
450058,"Foreign Object Retained After Surgery",0
450058,"Air Embolism",0
450058,"Blood Incompatibility",0
450058,"Falls and Trauma",0.245
450064,"Foreign Object Retained After Surgery",0
450064,"Air Embolism",0
450064,"Blood Incompatibility",0
450064,"Falls and Trauma",0
450068,"Foreign Object Retained After Surgery",0
450068,"Air Embolism",0
450068,"Blood Incompatibility",0
450068,"Falls and Trauma",0.614
450072,"Foreign Object Retained After Surgery",0
450072,"Air Embolism",0
450072,"Blood Incompatibility",0
450072,"Falls and Trauma",1.241
450079,"Foreign Object Retained After Surgery",0
450079,"Air Embolism",0
450079,"Blood Incompatibility",0
450079,"Falls and Trauma",0.237
450080,"Foreign Object Retained After Surgery",0
450080,"Air Embolism",0
450080,"Blood Incompatibility",0
450080,"Falls and Trauma",2.07
450082,"Foreign Object Retained After Surgery",0
450082,"Air Embolism",0
450082,"Blood Incompatibility",0
450082,"Falls and Trauma",0
450083,"Foreign Object Retained After Surgery",0
450083,"Air Embolism",0
450083,"Blood Incompatibility",0
450083,"Falls and Trauma",0.184
450087,"Foreign Object Retained After Surgery",0
450087,"Air Embolism",0
450087,"Blood Incompatibility",0
450087,"Falls and Trauma",0.318
450090,"Foreign Object Retained After Surgery",0
450090,"Air Embolism",0
450090,"Blood Incompatibility",0
450090,"Falls and Trauma",0
450092,"Foreign Object Retained After Surgery",0
450092,"Air Embolism",0
450092,"Blood Incompatibility",0
450092,"Falls and Trauma",0
450097,"Foreign Object Retained After Surgery",0
450097,"Air Embolism",0
450097,"Blood Incompatibility",0
450097,"Falls and Trauma",0
450101,"Foreign Object Retained After Surgery",0
450101,"Air Embolism",0
450101,"Blood Incompatibility",0
450101,"Falls and Trauma",0.179
450102,"Foreign Object Retained After Surgery",0
450102,"Air Embolism",0
450102,"Blood Incompatibility",0
450102,"Falls and Trauma",0.212
450104,"Foreign Object Retained After Surgery",0
450104,"Air Embolism",0
450104,"Blood Incompatibility",0
450104,"Falls and Trauma",0.846
450107,"Foreign Object Retained After Surgery",0
450107,"Air Embolism",0
450107,"Blood Incompatibility",0
450107,"Falls and Trauma",0.172
450108,"Foreign Object Retained After Surgery",0
450108,"Air Embolism",0
450108,"Blood Incompatibility",0
450108,"Falls and Trauma",0
450119,"Foreign Object Retained After Surgery",0
450119,"Air Embolism",0
450119,"Blood Incompatibility",0
450119,"Falls and Trauma",0
450124,"Foreign Object Retained After Surgery",0
450124,"Air Embolism",0
450124,"Blood Incompatibility",0
450124,"Falls and Trauma",1.053
450128,"Foreign Object Retained After Surgery",0
450128,"Air Embolism",0
450128,"Blood Incompatibility",0
450128,"Falls and Trauma",1.236
450132,"Foreign Object Retained After Surgery",0
450132,"Air Embolism",0
450132,"Blood Incompatibility",0
450132,"Falls and Trauma",0.979
450133,"Foreign Object Retained After Surgery",0
450133,"Air Embolism",0
450133,"Blood Incompatibility",0
450133,"Falls and Trauma",0.446
450135,"Foreign Object Retained After Surgery",0.063
450135,"Air Embolism",0
450135,"Blood Incompatibility",0
450135,"Falls and Trauma",0.063
450137,"Foreign Object Retained After Surgery",0
450137,"Air Embolism",0
450137,"Blood Incompatibility",0
450137,"Falls and Trauma",0.388
450143,"Foreign Object Retained After Surgery",0
450143,"Air Embolism",0
450143,"Blood Incompatibility",0
450143,"Falls and Trauma",0
450144,"Foreign Object Retained After Surgery",0
450144,"Air Embolism",0
450144,"Blood Incompatibility",0
450144,"Falls and Trauma",0
450147,"Foreign Object Retained After Surgery",0
450147,"Air Embolism",0
450147,"Blood Incompatibility",0
450147,"Falls and Trauma",0.586
450148,"Foreign Object Retained After Surgery",0
450148,"Air Embolism",0
450148,"Blood Incompatibility",0
450148,"Falls and Trauma",0
450152,"Foreign Object Retained After Surgery",0
450152,"Air Embolism",0
450152,"Blood Incompatibility",0
450152,"Falls and Trauma",0
450154,"Foreign Object Retained After Surgery",0
450154,"Air Embolism",0
450154,"Blood Incompatibility",0
450154,"Falls and Trauma",0
450155,"Foreign Object Retained After Surgery",0
450155,"Air Embolism",0
450155,"Blood Incompatibility",0
450155,"Falls and Trauma",0
450162,"Foreign Object Retained After Surgery",0
450162,"Air Embolism",0
450162,"Blood Incompatibility",0
450162,"Falls and Trauma",0
450163,"Foreign Object Retained After Surgery",0
450163,"Air Embolism",0
450163,"Blood Incompatibility",0
450163,"Falls and Trauma",0
450165,"Foreign Object Retained After Surgery",0
450165,"Air Embolism",0
450165,"Blood Incompatibility",0
450165,"Falls and Trauma",0
450176,"Foreign Object Retained After Surgery",0
450176,"Air Embolism",0
450176,"Blood Incompatibility",0
450176,"Falls and Trauma",0.45
450184,"Foreign Object Retained After Surgery",0
450184,"Air Embolism",0
450184,"Blood Incompatibility",0
450184,"Falls and Trauma",0.138
450193,"Foreign Object Retained After Surgery",0
450193,"Air Embolism",0
450193,"Blood Incompatibility",0
450193,"Falls and Trauma",0.241
450194,"Foreign Object Retained After Surgery",0
450194,"Air Embolism",0
450194,"Blood Incompatibility",0
450194,"Falls and Trauma",0
450196,"Foreign Object Retained After Surgery",0
450196,"Air Embolism",0
450196,"Blood Incompatibility",0
450196,"Falls and Trauma",0.383
450200,"Foreign Object Retained After Surgery",0.416
450200,"Air Embolism",0
450200,"Blood Incompatibility",0
450200,"Falls and Trauma",0
450203,"Foreign Object Retained After Surgery",0
450203,"Air Embolism",0
450203,"Blood Incompatibility",0
450203,"Falls and Trauma",0
450209,"Foreign Object Retained After Surgery",0
450209,"Air Embolism",0
450209,"Blood Incompatibility",0
